id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
44_Fototroficos_analisis_3_muestrascompletas_estadi_109	C18H21NO8	[M + H]+	C18H21NO8	Amino acids and Peptides	0.44821253418922424	Coumarins	0.17064185440540314	Isocoumarins	0.21270987391471863	O-glycosyl compounds	0.5243933200836182	Glycosyl compounds	0.5682517290115356	Carbohydrates and carbohydrate conjugates	0.8456619381904602	Organooxygen compounds	0.9999994039535522	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Vinylogous esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	109
45_Fototroficos_analisis_3_muestrascompletas_estadi_119	C9H7N	[M + H]+	C9H7N	Alkaloids	0.9912701845169067	Tryptophan alkaloids	0.6009517312049866	Simple indole alkaloids	0.8044552206993103	Benzenoids	0.9910874962806702							Benzenoids	0.9910874962806702	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	119
46_Fototroficos_analisis_3_muestrascompletas_estadi_123	C32H52N8O13	[M + H]+	C32H52N8O13	Amino acids and Peptides	0.9999403953552246	Small peptides	0.9272781610488892	Tripeptides	0.8020457029342651	Oligopeptides	0.9378957152366638	Peptides	0.9999452829360962	Amino acids, peptides, and analogues	0.9999837875366211	Carboxylic acids and derivatives	0.9999995231628418	Organic acids and derivatives	0.9999997615814209	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Alanine and derivatives; Serine and derivatives; Proline and derivatives; Glutamic acid and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	123
47_Fototroficos_analisis_3_muestrascompletas_estadi_131	C13H22N4O3	[M + Na]+	C13H22N4O3	Amino acids and Peptides	0.8174139261245728	Small peptides	0.7582412362098694	Dipeptides	0.5235394835472107	Dipeptides	0.8368063569068909	Peptides	0.615606963634491	Amino acids, peptides, and analogues	0.913495659828186	Carboxylic acids and derivatives	0.9830809235572815	Organic acids and derivatives	0.9964564442634583	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; Amines; Carboximidamides; Organic zwitterions; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	131
48_Fototroficos_analisis_3_muestrascompletas_estadi_132	C10H12O3	[M + H]+	C10H12O3	Shikimates and Phenylpropanoids	0.9518404603004456	Phenylpropanoids (C6-C3)	0.8068904876708984	Cinnamic acids and derivatives	0.7315903306007385	Anisoles	0.9978526830673218			Anisoles	0.9978526830673218	Phenol ethers	0.9995905756950378	Benzenoids	0.9999890327453613	Organic compounds; Aldehydes; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Benzaldehydes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl-aldehydes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	132
49_Fototroficos_analisis_3_muestrascompletas_estadi_133	C8H8	[M + H]+	C8H8	Shikimates and Phenylpropanoids	0.8923562169075012	Phenylpropanoids (C6-C3)	0.9534620642662048	Cinnamic acids and derivatives	0.9542899131774902	Styrenes	0.7387126684188843			Styrenes	0.7387126684188843	Benzene and substituted derivatives	0.9569214582443237	Benzenoids	0.9881274104118347	Organic compounds; Styrenes; Benzene and substituted derivatives; Benzenoids; Hydrocarbons; Unsaturated hydrocarbons; Aromatic hydrocarbons; Chemical entities	133
50_Fototroficos_analisis_3_muestrascompletas_estadi_135	C12H26O7	[M + H]+	C12H26O7	Fatty acids	0.9965625405311584	Glycerolipids	0.9784137010574341	Monoacylglycerols	0.9899277091026306	Polyethylene glycols	0.999687671661377	Dialkyl ethers	0.999958872795105	Ethers	0.9999837875366211	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	135
51_Fototroficos_analisis_3_muestrascompletas_estadi_136	C12H16O5	[M + H]+	C12H16O5	Shikimates and Phenylpropanoids	0.9057600498199463	Lignans	0.5260982513427734	Minor lignans	0.3659205138683319	Phenylpropanoic acids	0.9843085408210754					Phenylpropanoic acids	0.9843085408210754	Phenylpropanoids and polyketides	0.8531303405761719	Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanoic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	136
52_Fototroficos_analisis_3_muestrascompletas_estadi_140	C8H10O3	[M + H]+	C8H10O3	Shikimates and Phenylpropanoids	0.9364628195762634	Phenolic acids (C6-C1)	0.5469476580619812	Simple phenolic acids	0.5160732269287109	Methoxyphenols	0.969553530216217			Methoxyphenols	0.969553530216217	Phenols	0.9397989511489868	Benzenoids	0.9999786615371704	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	140
53_Fototroficos_analisis_3_muestrascompletas_estadi_143	C22H24B2N2O8	[M + H]+	C22H24B2N2O8	Alkaloids	0.012855351902544498	Tryptophan alkaloids	0.1874820590019226	Pyrimidine nucleos(t)ides	0.15689103305339813	Benzene and substituted derivatives	0.5772307515144348					Benzene and substituted derivatives	0.5772307515144348	Benzenoids	0.9987947940826416	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Lactams; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Carboxylic acid derivatives; Boronic acid esters; Organometalloid compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Benzenoids; Organoboron compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	143
56_Fototroficos_analisis_3_muestrascompletas_estadi_148	C22H34O7	[M + K]+	C22H34O7	Terpenoids	0.9652610421180725	Meroterpenoids	0.5403329133987427	Drimane sesquiterpenoids	0.3173709511756897	Lipids and lipid-like molecules	0.7636752724647522							Lipids and lipid-like molecules	0.7636752724647522	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	148
57_Fototroficos_analisis_3_muestrascompletas_estadi_150	C14H30O8	[M + H3N + H]+	C14H33NO8	Fatty acids	0.9927984476089478	Glycerolipids	0.979588508605957	Monoacylglycerols	0.9889582395553589	Polyethylene glycols	0.9995934367179871	Dialkyl ethers	0.9998722076416016	Ethers	0.9999762773513794	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	150
58_Fototroficos_analisis_3_muestrascompletas_estadi_151	C12H16O5	[M + H]+	C12H16O5	Shikimates and Phenylpropanoids	0.8365881443023682	Lignans	0.5245617032051086	Minor lignans	0.3812113106250763	Phenylpropanoic acids	0.9895867109298706					Phenylpropanoic acids	0.9895867109298706	Phenylpropanoids and polyketides	0.8652796745300293	Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanoic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	151
59_Fototroficos_analisis_3_muestrascompletas_estadi_152	C10H12O3	[M + H]+	C10H12O3	Shikimates and Phenylpropanoids	0.9740452170372009	Phenolic acids (C6-C1)	0.44491928815841675	Simple phenolic acids	0.4375567138195038	Anisoles	0.9971068501472473			Anisoles	0.9971068501472473	Phenol ethers	0.9994509816169739	Benzenoids	0.9999991655349731	Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	152
60_Fototroficos_analisis_3_muestrascompletas_estadi_153	C15H26N4O4	[M + H]+	C15H26N4O4	Amino acids and Peptides	0.7228555083274841	Small peptides	0.7447645664215088	Tripeptides	0.34118086099624634	Alpha amino acids and derivatives	0.9195092916488647	Amino acids and derivatives	0.9021668434143066	Amino acids, peptides, and analogues	0.9164855480194092	Carboxylic acids and derivatives	0.9112560153007507	Organic acids and derivatives	0.9948394894599915	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Piperazines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Secondary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; 2,5-dioxopiperazines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	153
61_Fototroficos_analisis_3_muestrascompletas_estadi_154	C15H26N4O4	[M + Na]+	C15H26N4O4	Amino acids and Peptides	0.37998515367507935	Small peptides	0.6144954562187195	Dipeptides	0.6037648320198059	Alpha amino acids and derivatives	0.7366914749145508	Amino acids and derivatives	0.670060396194458	Amino acids, peptides, and analogues	0.6539022326469421	Carboxylic acids and derivatives	0.9389095902442932	Organic acids and derivatives	0.9622969627380371	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Primary amines; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	154
62_Fototroficos_analisis_3_muestrascompletas_estadi_155	C9H6O3	[M + H]+	C9H6O3	Shikimates and Phenylpropanoids	0.955864667892456	Coumarins	0.7814333438873291	Simple coumarins	0.8305478692054749	Coumarins and derivatives	0.6162915229797363					Coumarins and derivatives	0.6162915229797363	Phenylpropanoids and polyketides	0.10876836627721786	Organic compounds; Lactones; Pyrans; Phenols; Coumarins and derivatives; Organooxygen compounds; Pyranones and derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	155
63_Fototroficos_analisis_3_muestrascompletas_estadi_156	C11H11NO6	[M + H]+	C11H11NO6	Amino acids and Peptides	0.8979591727256775	Small peptides	0.6548179984092712	Aminoacids	0.5893980860710144	Alpha amino acids and derivatives	0.9732711911201477	Amino acids and derivatives	0.975376307964325	Amino acids, peptides, and analogues	0.9741344451904297	Carboxylic acids and derivatives	0.9999532699584961	Organic acids and derivatives	0.9999829530715942	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	156
64_Fototroficos_analisis_3_muestrascompletas_estadi_157	C12H22N2O2	[M + H]+	C12H22N2O2	Amino acids and Peptides	0.5114250779151917	Small peptides	0.6868228316307068	Dipeptides	0.3276199698448181	Alpha amino acids and derivatives	0.7305224537849426	Amino acids and derivatives	0.7786025404930115	Amino acids, peptides, and analogues	0.8019191026687622	Carboxylic acids and derivatives	0.9497383832931519	Organic acids and derivatives	0.9909793138504028	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	157
