confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
33	1	2	1	4	0.6695392160251649	-75.1329013390872	0.5577889447236182	18.261475796859493	C33H68O12	[M + H]+	ZRTKYIJRMCSONJ	InChI=1S/C33H68O12/c1-23(35)13-36-25(3)15-38-27(5)17-40-29(7)19-42-31(9)21-44-33(11)22-45-32(10)20-43-30(8)18-41-28(6)16-39-26(4)14-37-24(2)12-34/h23-35H,12-22H2,1-11H3	null	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	3.25188088	87491421	PubChem:(87491421);NORMAN:(NS00017703)	262146	657.47945	524.4000000000001	397_Fototroficos_analisis_3_muestrascompletas_estadi_1145	1145
34	1	2	1	1	0.6550674845282135	-1.5488301404346092	0.002512562814070352	37.22602280230955	C17H20N4O6	[M + H]+	AUNGANRZJHBGPY	InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)	Hyflavin	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	-0.46567452	1072;6759;1561682;122171;193301;444658;493570;7048775;7048776;6328150;12304941;11057934;11057935;11068877;11111775;11783769;10429838;11474398;23422223;45480541;46782882;59733797;71752069;71310809;87300266;90764447;89260495;91412651;101215327;101215328;101215329;119057340;124011253;133687089	HMDB:(244);PubChem class - food;ZINC bio:(ZINC01532585 ZINC01769096 ZINC02036848 ZINC03650334 ZINC03831422 ZINC03831423 ZINC03831424 ZINC11565587);additional;HSDB:(83-88-5);MeSH:(122171 193301 493570);Plantcyc:(RIBOFLAVIN);PubMed;NORMAN:(NS00007684);COCONUT:(CNP0226191 CNP0287817);KNApSAcK:(1552);Natural Products:(UNPD100727 UNPD116686);PubChem:(1072 6759 1561682 122171 193301 444658 493570 7048775 7048776 6328150 12304941 11057934 11057935 11068877 11111775 11783769 10429838 11474398 23422223 45480541 46782882 59733797 71752069 71310809 87300266 90764447 89260495 91412651 101215327 101215328 101215329 119057340 124011253 133687089);CHEBI:(95299 57986 17015);PubChem class - bio and metabolites;KEGG:(C00255);PubChem class - safety and toxic;YMDB:(534);Training Set;PubChem class - drug;Biocyc:(CPD0-2579 CPD-17985 RIBOFLAVIN)	254798718	377.14656	87.4121748328209	92_Fototroficos_analisis_3_muestrascompletas_estadi_193	193
35	1	1	1	2	0.6528906859250417	-2.0135828855840106	0.08994974874371861	24.772313358367096	C18H38O10	[M + H]+	YZUUTMGDONTGTN	InChI=1S/C18H38O10/c19-1-3-21-5-7-23-9-11-25-13-15-27-17-18-28-16-14-26-12-10-24-8-6-22-4-2-20/h19-20H,1-18H2	Epitope ID:159256	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	-2.29999995	4867	NORMAN:(NS00010525);COCONUT:(CNP0284164);PubChem:(4867);CHEBI:(39784);Maconda:(CON00076);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	8676721762	415.2547	97.41657958984375	110_Fototroficos_analisis_3_muestrascompletas_estadi_218	218
36	1	1	1	4	0.6526229142245492	-9.400431977844452	0.507035175879397	20.578778837958982	C22H46O12	[M + H]+	PSVXZQVXSXSQRO	InChI=1S/C22H46O12/c23-1-3-25-5-7-27-9-11-29-13-15-31-17-19-33-21-22-34-20-18-32-16-14-30-12-10-28-8-6-26-4-2-24/h23-24H,1-22H2	Undecaethylene glycol	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	-2.5999999	81260	NORMAN:(NS00001005);COCONUT:(CNP0179339);PubChem:(81260);CHEBI:(46801);Maconda:(CON00059);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	86787106	503.30716	150.76749999999998	170_Fototroficos_analisis_3_muestrascompletas_estadi_324	324
37	1	3	1	4	0.6519210373039799	-213.81816594548218	0.04271356783919599	0.3480790126069626	C11H13I2NO5	[M + K]+	PMPUVOAUDWDFON	InChI=1S/C11H13I2NO5/c12-6-1-7(9(18)8(13)2-6)10(19)14-11(3-15,4-16)5-17/h1-2,15-18H,3-5H2,(H,14,19)	null	C1=C(C=C(C(=C1C(=O)NC(CO)(CO)CO)O)I)I	0.725269079	107846863	PubChem:(107846863)	2	531.85021	808.4224999999999	591_Fototroficos_analisis_3_muestrascompletas_estadi_1610	1610
38	1	1	1	2	0.6498648255377765	-234.3563846261917	0.9562814070351758	78.15500591448212	C28H47N7O11	[M + H]+	DVXHFZCQWBLSQD	InChI=1S/C28H47N7O11/c1-5-14(4)22-28(46)32-17(11-20(39)40)25(43)31-16(10-19(37)38)24(42)30-15(8-6-7-9-29)23(41)33-18(12-36)26(44)34-21(13(2)3)27(45)35-22/h13-18,21-22,36H,5-12,29H2,1-4H3,(H,30,42)(H,31,43)(H,32,46)(H,33,41)(H,34,44)(H,35,45)(H,37,38)(H,39,40)	2-[(2S,5S,8S,11S,14S,17S)-5-(4-aminobutyl)-14-[(2S)-butan-2-yl]-17-(carboxymethyl)-8-(hydroxymethyl)-3,6,9,12,15,18-hexaoxo-11-propan-2-yl-1,4,7,10,13,16-hexazacyclooctadec-2-yl]acetic acid	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)C)CO)CCCCN)CC(=O)O)CC(=O)O	-4.0	11227590	PubChem:(11227590)	2	658.33865	106.845	122_Fototroficos_analisis_3_muestrascompletas_estadi_236	236
39	1	2	1	3	0.6385328515210568	-225.5180000148992	0.05577889447236181	24.13887411481539	C40H63N7O8	[M + H]+	YCJCUFPNVSDMGX	InChI=1S/C40H63N7O8/c1-22(2)16-28-35(50)41-21-34(49)42-29(17-23(3)4)36(51)43-30(18-24(5)6)37(52)44-31(19-25(7)8)38(53)46-32(20-26-11-13-27(48)14-12-26)40(55)47-15-9-10-33(47)39(54)45-28/h11-14,22-25,28-33,48H,9-10,15-21H2,1-8H3,(H,41,50)(H,42,49)(H,43,51)(H,44,52)(H,45,54)(H,46,53)	null	CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NCC(=O)N1)CC(C)C)CC3=CC=C(C=C3)O)CC(C)C)CC(C)C	4.5999999	10628986	COCONUT:(CNP0235993);Natural Products:(UNPD13523);PubChem:(10628986);PubMed	2129986	770.48428	318.205	316_Fototroficos_analisis_3_muestrascompletas_estadi_833	833
40	1	1	1	1	0.6272885246098285	-13.676477072395592	0.9994974874371858	49.62412784374334	C12H12N2O2	[M + H]+	FSNCEEGOMTYXKY	InChI=1S/C12H12N2O2/c15-12(16)10-5-8-7-3-1-2-4-9(7)14-11(8)6-13-10/h1-4,10,13-14H,5-6H2,(H,15,16)	Maybridge1_002151	C1C(NCC2=C1C3=CC=CC=C3N2)C(=O)O	-1.20000005	98285;675102;449440;3288669;6920043;6920044;18932589	HMDB:(35665);ZINC bio:(ZINC00037834 ZINC00037835);MeSH:(98285);PubMed;COCONUT:(CNP0110814);KNApSAcK:(26660);Natural Products:(UNPD33054);PubChem:(98285 675102 449440 3288669 6920043 6920044 18932589);CHEBI:(91151);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug	119578750	217.09754	80.77915867333192	82_Fototroficos_analisis_3_muestrascompletas_estadi_182	182
41	1	1	1	1	0.5992604345837615	-0.3685229456112983	0.9999999999999999	54.334723530083274	C18H39NO2	[M + H]+	OTKJDMGTUTTYMP	InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-16,19H2,1H3	saginfol	CCCCCCCCCCCCCCCC(C(CO)N)O	5.80000019	3126;91486;644242;401256;447883;3058739;5746414;6603822;13528090;46878428;90658247;89054496;102515217;129856539;129887204;131846123;138986936;138986938	HMDB:(269);SuperNatural:(SN00339357 SN00314363 SN00361267 SN00237998);ZINC bio:(ZINC08036012 ZINC08214671);additional;MeSH:(3126 91486 3058739 5746414 6603822);Plantcyc:(CPD-13612 CPD-13613);PubMed;NORMAN:(NS00014822);COCONUT:(CNP0083322 CNP0239767);KNApSAcK:(7540);Natural Products:(UNPD176931 UNPD9061 UNPD119339 UNPD11588);PubChem:(3126 91486 644242 401256 447883 3058739 5746414 6603822 13528090 46878428 90658247 89054496 102515217 129856539 129887204 131846123 138986936 138986938);CHEBI:(16566 57817 46968);PubChem class - bio and metabolites;KEGG:(C00836);PubChem class - safety and toxic;YMDB:(327);Training Set;PubChem class - drug;Biocyc:(CPD-13612 CPD-13613 CPD-18488)	121629054	302.30592	588.2750000000001	410_Fototroficos_analisis_3_muestrascompletas_estadi_1172	1172
42	1	5	1	6	0.5871158707832363	-165.8313573237547	0.023115577889447236	11.208010829871826	C17H18Cl3O6PS2	[M + K]+	ZDQKWAZKCRDHLK	InChI=1S/C17H18Cl3O6PS2/c1-3-9-28-27(21,24-4-2)25-12-5-7-13(8-6-12)29(22,23)26-17-11-15(19)14(18)10-16(17)20/h5-8,10-11H,3-4,9H2,1-2H3	(2,4,5-trichlorophenyl) 4-[ethoxy(propylsulfanyl)phosphoryl]oxybenzenesulfonate	CCCSP(=O)(OCC)OC1=CC=C(C=C1)S(=O)(=O)OC2=CC(=C(C=C2Cl)Cl)Cl	6.12535381	20571761	PubChem:(20571761)	2	556.89846	803.385	580_Fototroficos_analisis_3_muestrascompletas_estadi_1588	1588
43	1	5	1	5	0.5760123914032146	-277.54799620109395	0.010050251256281407	5.964871841305068	C39H77N9O7	[M + Na]+	YNNNTXIVSBTSCE	InChI=1S/C39H77N9O7/c1-5-7-9-10-11-12-13-14-15-16-17-18-19-24-33(51)45-31(25-26-32(40)50)36(53)46-30(23-20-21-27-44-39(41)42)37(54)48-34(28(3)49)38(55)47-29(22-8-6-2)35(52)43-4/h28-31,34,38,47,49,55H,5-27H2,1-4H3,(H2,40,50)(H,43,52)(H,45,51)(H,46,53)(H,48,54)(H4,41,42,44)	null	CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)N)C(=O)NC(CCCCN=C(N)N)C(=O)NC(C(C)O)C(NC(CCCC)C(=O)NC)O	4.4000001	89174117	PubChem:(89174117)	2	806.58644	669.885	433_Fototroficos_analisis_3_muestrascompletas_estadi_1258	1258
44	1	1	1	3	0.5757705558475162	-427.6999243701877	0.18090452261306533	12.844649360962826	C15H20Br2N3O8P	[M + K]+	FZKYPJMMCUSOHC	InChI=1S/C15H20Br2N3O8P/c1-7(2)27-12(23)8(3)19-29(25)26-6-9-11(22)15(16,17)13(28-9)20-5-4-10(21)18-14(20)24/h4-5,7-9,11,13,22H,6H2,1-3H3,(H-,18,19,21,24,25)/p+1	null	CC(C)OC(=O)C(C)N[P+](=O)OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(Br)Br)O	0.800000012	126647613	PubChem:(126647613)	2	597.9004	704.9425000000001	465_Fototroficos_analisis_3_muestrascompletas_estadi_1352	1352
45	1	1	1	3	0.5705901323545504	-321.2297629513035	0.5417085427135679	9.551993398046381	C22H47N9O6	[M + H]+	UZMMKLJVJFVMCB	InChI=1S/C22H47N9O6/c23-9-3-1-5-12-31(22(34)37-15-17(25)7-6-11-29-19(26)27)13-14-35-21(33)30-18(8-2-4-10-24)16-36-20(28)32/h17-18H,1-16,23-25H2,(H2,28,32)(H,30,33)(H4,26,27,29)	null	C(CCN)CCN(CCOC(=O)NC(CCCCN)COC(=O)N)C(=O)OCC(CCCN=C(N)N)N	-2.20000005	9871770	PubChem:(9871770)	2	534.37059	708.1800000000001	472_Fototroficos_analisis_3_muestrascompletas_estadi_1369	1369
46	1	2	1	2	0.5670694101977267	-336.5605924097364	0.3864321608040201	13.31186545498261	C18H21Br2N3O6S2	[M + Na]+	WGWWAORTMDCLGL	InChI=1S/C18H21Br2N3O6S2/c19-13-4-8-15(9-5-13)30(26,27)21-12-2-1-3-17(18(24)22-25)23-31(28,29)16-10-6-14(20)7-11-16/h4-11,17,21,23,25H,1-3,12H2,(H,22,24)	null	C1=CC(=CC=C1S(=O)(=O)NCCCCC(C(=O)NO)NS(=O)(=O)C2=CC=C(C=C2)Br)Br	2.9000001	44576904	PubChem:(44576904);PubMed	66	619.91306	703.2925	460_Fototroficos_analisis_3_muestrascompletas_estadi_1344	1344
47	1	1	1	2	0.5521723475014066	-53.37173129659042	0.5206030150753769	15.590041015008309	C30H62O11	[M + H]+	MCVKSYYBBHNAFN	InChI=1S/C30H62O11/c1-21(32)12-33-23(3)14-35-25(5)16-37-27(7)18-39-29(9)20-41-30(10)19-40-28(8)17-38-26(6)15-36-24(4)13-34-22(2)11-31/h21-32H,11-20H2,1-10H3	null	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	2.90002394	87390959	NORMAN:(NS00017702);COCONUT:(CNP0253534);Training Set;PubChem:(87390959);additional	2899970	599.43798	484.9975	391_Fototroficos_analisis_3_muestrascompletas_estadi_1123	1123
48	1	3	1	6	0.5428093664775033	-210.3440172875338	0.171356783919598	40.78740558000295	C27H46N6O7S	[M + H]+	OWWDLCYTWLUAEQ	InChI=1S/C27H46N6O7S/c1-6-15(2)21(25(37)31-19(27(39)40)11-14-41-5)32-23(35)17(4)29-22(34)16(3)30-24(36)20-10-8-13-33(20)26(38)18-9-7-12-28-18/h15-21,28H,6-14H2,1-5H3,(H,29,34)(H,30,36)(H,31,37)(H,32,35)(H,39,40)	null	CCC(C)C(C(=O)NC(CCSC)C(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C1CCCN1C(=O)C2CCCN2	-1.39999998	9960312	PubChem:(9960312)	2	599.32316	202.2425	213_Fototroficos_analisis_3_muestrascompletas_estadi_464	464
49	1	1	1	1	0.5362480320628419	-6.124437990873427	0.9999999999999999	36.25031401634094	C16H35NO2	[M + H]+	NKFNBVMJTSYZDV	InChI=1S/C16H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-17(13-15-18)14-16-19/h18-19H,2-16H2,1H3	Lauryldiethanolamine	CCCCCCCCCCCCN(CCO)CCO	4.5	352309;21224599	NORMAN:(NS00047598);PubChem class - safety and toxic;Training Set;PubChem:(352309 21224599);PubMed	67387458	274.27435	449.7687041023078	380_Fototroficos_analisis_3_muestrascompletas_estadi_1093	1093
50	1	1	1	4	0.5308815494399477	-299.52860841495533	0.6592964824120604	65.48434025754827	C26H37NO11	[M + H]+	KLRYMMLCMADUMI	InChI=1S/C26H37NO11/c1-12(8-26(2,3)11-27)13-4-6-14(7-5-13)23-34-10-16-22(37-23)19(31)21(33)25(36-16)38-24-20(32)18(30)17(29)15(9-28)35-24/h4-7,12,15-25,28-33H,8-10H2,1-3H3	null	CC(CC(C)(C)C#N)C1=CC=C(C=C1)C2OCC3C(O2)C(C(C(O3)OC4C(C(C(C(O4)CO)O)O)O)O)O	-0.699999988	117783846	PubChem:(117783846)	2	540.24512	176.07999999999998	191_Fototroficos_analisis_3_muestrascompletas_estadi_384	384
51	1	1	1	1	0.528625717041776	-9.274565885302767	0.9999999999999999	51.11933981858923	C10H13NO2	[M + H]+	ATDWJOOPFDQZNK	InChI=1S/C10H13NO2/c1-8(12)11-7-6-9-2-4-10(13)5-3-9/h2-5,13H,6-7H2,1H3,(H,11,12)	N-Acetyltyramine	CC(=O)NCCC1=CC=C(C=C1)O	1.10000002	121051;12571396	SuperNatural:(SN00011540);ZINC bio:(ZINC05160274);additional;MeSH:(121051);PubMed;COCONUT:(CNP0309556);KNApSAcK:(43743);Natural Products:(UNPD67257);PubChem:(121051 12571396);YMDB Mine;CHEBI:(125610);PubChem class - safety and toxic;Training Set;KEGG Mine	43020509302	180.10228	82.03	84_Fototroficos_analisis_3_muestrascompletas_estadi_184	184
52	1	1	1	1	0.5155808577358156	-8.16734436171865	0.9999999999999999	30.699577495931297	C16H35NO2	[M + H]+	NKFNBVMJTSYZDV	InChI=1S/C16H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-17(13-15-18)14-16-19/h18-19H,2-16H2,1H3	Lauryldiethanolamine	CCCCCCCCCCCCN(CCO)CCO	4.5	352309;21224599	NORMAN:(NS00047598);PubChem class - safety and toxic;Training Set;PubChem:(352309 21224599);PubMed	67387458	274.27459	458.220234375	385_Fototroficos_analisis_3_muestrascompletas_estadi_1105	1105
53	1	6	1	5	0.5027951251158633	-107.38366075607166	0.04874371859296483	5.371758060352853	C41H69O7P	[M + H]+	KPEBIWBYDZHMKV	InChI=1S/C41H69O7P/c1-3-5-7-9-11-13-15-17-19-20-21-22-23-24-26-28-30-32-34-36-41(42)48-40(39-47-49(43,44)45)38-46-37-35-33-31-29-27-25-18-16-14-12-10-8-6-4-2/h5,7,11,13,17,19,21-22,24,26,30,32,35,37,40H,3-4,6,8-10,12,14-16,18,20,23,25,27-29,31,33-34,36,38-39H2,1-2H3,(H2,43,44,45)	1-(1Z-hexadecenyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-glycero-3-phosphate	CCCCCCCCCCCCCCC=COCC(COP(=O)(O)O)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	12.6000004	52929748	PubChem:(52929748)	2	705.48812	697.9225	452_Fototroficos_analisis_3_muestrascompletas_estadi_1326	1326
54	1	1	1	1	0.49851231995605066	-63.69546194574289	0.9999999999999999	43.55547234552263	C30H45N5O6	[M + H]+	JACHIYJOHCRPTB	InChI=1S/C30H45N5O6/c1-18(2)16-22(30(40)41)33-26(36)21(17-20-10-6-5-7-11-20)32-27(37)23-12-8-14-34(23)28(38)24-13-9-15-35(24)29(39)25(31)19(3)4/h5-7,10-11,18-19,21-25H,8-9,12-17,31H2,1-4H3,(H,32,37)(H,33,36)(H,40,41)	2-[[2-[[1-[1-(2-amino-3-methylbutanoyl)pyrrolidine-2-carbonyl]pyrrolidine-2-carbonyl]amino]-3-phenylpropanoyl]amino]-4-methylpentanoic acid	CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2C(=O)C3CCCN3C(=O)C(C(C)C)N	2.32160878	9851041;22247553	PubChem:(9851041 22247553);PubMed	66	572.34553	265.71187499999996	263_Fototroficos_analisis_3_muestrascompletas_estadi_641	641
55	1	1	1	1	0.49623798612666925	-50.60443348933735	0.9984924623115577	34.799197288961345	C39H54N6O8	[M + H]+	QTYZNTWRRUCNOO	InChI=1S/C39H54N6O8/c1-23(2)20-29(35(48)42-30(22-25-10-6-5-7-11-25)37(50)45-19-9-13-32(45)39(52)53)41-36(49)31-12-8-18-44(31)38(51)33(24(3)4)43-34(47)28(40)21-26-14-16-27(46)17-15-26/h5-7,10-11,14-17,23-24,28-33,46H,8-9,12-13,18-22,40H2,1-4H3,(H,41,49)(H,42,48)(H,43,47)(H,52,53)	L-Proline, 1-[N-[N-[1-(N-L-tyrosyl-L-valyl)-L-prolyl]-L-leucyl]-L-phenylalanyl]-	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)O)NC(=O)C3CCCN3C(=O)C(C(C)C)NC(=O)C(CC4=CC=C(C=C4)O)N	1.5	12049747;12049752;14217210;14217214	MeSH:(14217214);PubChem:(12049747 12049752 14217210 14217214);PubMed	70	735.40901	280.38	279_Fototroficos_analisis_3_muestrascompletas_estadi_691	691
56	1	1	1	1	0.4887152784262239	-43.91828356488433	0.9999999999999999	15.318201528981481	C6H11NO	[M + H]+	JBKVHLHDHHXQEQ	InChI=1S/C6H11NO/c8-6-4-2-1-3-5-7-6/h1-5H2,(H,7,8)	Extrom 6m	C1CCC(=O)NCC1	0.801182628	7768;12966980;10419177;10486835;20687684;57025718;68796595;101379957;102587072;134859792	HMDB:(62769);PubChem class - food;ZINC bio:(ZINC05133576);additional;HSDB:(105-60-2);MeSH:(7768);PubMed;NORMAN:(NS00008125);COCONUT:(CNP0157959);KNApSAcK:(318);Natural Products:(UNPD138376);PubChem:(7768 12966980 10419177 10486835 20687684 57025718 68796595 101379957 102587072 134859792);CHEBI:(28579);PubChem class - bio and metabolites;KEGG:(C06593);PubChem class - safety and toxic;Biocyc:(CPD-883)	221031294	114.09154	1175.39984375	766_Fototroficos_analisis_3_muestrascompletas_estadi_2887	2887
57	1	1	1	1	0.48871328897952426	-14.25143106156888	0.9999999999999999	47.55254698404115	C10H10O2	[M + H]+	CCRCUPLGCSFEDV	InChI=1S/C10H10O2/c1-12-10(11)8-7-9-5-3-2-4-6-9/h2-8H,1H3	ACMC-20akes	COC(=O)C=CC1=CC=CC=C1	2.22549343	7644;637520;6428458;15558047;15558048;10419518;21677328;21677330;90474128;101137807;101826937;131708626;134862616;135035120	HMDB:(33833);PubChem class - food;SuperNatural:(SN00155892 SN00235877);ZINC bio:(ZINC00896129 ZINC12358780);additional;MeSH:(637520);Plantcyc:(CPD-6421);PubMed;NORMAN:(NS00001299);COCONUT:(CNP0290830);Natural Products:(UNPD213800 UNPD106895 UNPD156802);PubChem:(7644 637520 6428458 15558047 15558048 10419518 21677328 21677330 90474128 101137807 101826937 131708626 134862616 135035120);CHEBI:(6857);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C06358);PubChem class - safety and toxic;YMDB:(1744);Training Set;Biocyc:(CPD-6421)	17402161518	163.0756	243.8175	247_Fototroficos_analisis_3_muestrascompletas_estadi_584	584
58	1	2	1	4	0.48693947214807465	-478.94891507541837	0.5155778894472363	6.0370348143239445	C32H52FN3O5	[M + H3N + H]+	YBIVPNDVTREPMJ	InChI=1S/C32H52FN3O5/c1-20(2)24(15-22-7-10-26(33)29(16-22)41-14-6-13-40-5)17-27(34)28(37)18-25(21(3)4)31(39)35-19-32(11-12-32)36-30(38)23-8-9-23/h7,10,16,20-21,23-25,27-28,37H,6,8-9,11-15,17-19,34H2,1-5H3,(H,35,39)(H,36,38)	null	CC(C)C(CC1=CC(=C(C=C1)F)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC2(CC2)NC(=O)C3CC3)O)N	4.0	67089665	PubChem:(67089665)	2	595.42294	704.9425000000001	464_Fototroficos_analisis_3_muestrascompletas_estadi_1351	1351
59	1	2	1	2	0.4850498956906422	-323.0985031366274	0.022110552763819097	29.131844857037457	C24H51N5O4	[M + Na]+	DDXKCLOTBOMZMH	InChI=1S/C24H51N5O4/c1-23(2,3)32-21(30)27-16-11-15-26-14-8-10-19-29(18-9-7-13-25)20-12-17-28-22(31)33-24(4,5)6/h26H,7-20,25H2,1-6H3,(H,27,30)(H,28,31)	null	CC(C)(C)OC(=O)NCCCNCCCCN(CCCCN)CCCNC(=O)OC(C)(C)C	2.4000001	10814359	PubChem:(10814359)	2	496.38531	800.0675	576_Fototroficos_analisis_3_muestrascompletas_estadi_1576	1576
60	1	3	1	3	0.4718367728185658	-454.6681135764221	0.035175879396984924	10.822825462097244	C26H23Br2N3O7	[M + K]+	BFRZWOAWNVBACX	InChI=1S/C26H23Br2N3O7/c1-35-20-10-16(11-21(36-2)24(20)37-3)25(33)29-14-22(32)31-30-13-17-9-18(27)12-19(28)23(17)38-26(34)15-7-5-4-6-8-15/h4-13H,14H2,1-3H3,(H,29,33)(H,31,32)	[2,4-dibromo-6-[[[2-[(3,4,5-trimethoxybenzoyl)amino]acetyl]hydrazinylidene]methyl]phenyl] benzoate	COC1=CC(=CC(=C1OC)OC)C(=O)NCC(=O)NN=CC2=C(C(=CC(=C2)Br)Br)OC(=O)C3=CC=CC=C3	4.9000001	3967369;5972497;9598236	PubChem:(3967369 5972497 9598236)	2	685.95239	699.12	453_Fototroficos_analisis_3_muestrascompletas_estadi_1327	1327
61	1	1	1	1	0.4706446211479575	-25.95233887353203	0.9974874371859295	41.41543510134735	C24H34N4O5	[M + H]+	NKRFTDHKQSMBKW	InChI=1S/C24H34N4O5/c1-15(2)20(25)23(31)28-13-7-11-19(28)22(30)27-12-6-10-18(27)21(29)26-17(24(32)33)14-16-8-4-3-5-9-16/h3-5,8-9,15,17-20H,6-7,10-14,25H2,1-2H3,(H,26,29)(H,32,33)	2-[[1-[1-(2-amino-3-methylbutanoyl)pyrrolidine-2-carbonyl]pyrrolidine-2-carbonyl]amino]-3-phenylpropanoic acid	CC(C)C(C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)N	-0.600000024	9804199;20052717	PubChem:(9804199 20052717)	2	459.26125	170.753850358926	186_Fototroficos_analisis_3_muestrascompletas_estadi_364	364
62	1	1	1	2	0.4645378934831113	-2.038439544467868	0.9266331658291456	49.87035662218034	C28H34N4O6	[M + H]+	DCGNJQAPLOBXDM	InChI=1S/C28H34N4O6/c29-21(16-19-10-12-20(33)13-11-19)26(35)31-14-4-8-23(31)25(34)30-22(17-18-6-2-1-3-7-18)27(36)32-15-5-9-24(32)28(37)38/h1-3,6-7,10-13,21-24,33H,4-5,8-9,14-17,29H2,(H,30,34)(H,37,38)	ACMC-20mjoj	C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)N4CCCC4C(=O)O	1.96902442	173253;20044753;71352373;71352628	MeSH:(173253);Training Set;PubChem:(173253 20044753 71352373 71352628);PubMed	16454	523.25606	210.97	222_Fototroficos_analisis_3_muestrascompletas_estadi_490	490
63	1	2	1	2	0.46095377666338866	-231.90046020493662	0.5216080402010052	28.158930032633492	C25H46BFO4	[M + H]+	WUENKXQPMIAYJK	InChI=1S/C25H46BFO4/c1-7-8-9-15-18-22(26-30-24(3,4)25(5,6)31-26)23(27)19-16-13-11-10-12-14-17-20-29-21(2)28/h7-20H2,1-6H3	null	B1(OC(C(O1)(C)C)(C)C)C(=C(CCCCCCCCCOC(=O)C)F)CCCCCC	7.97807741	24178921	PubChem:(24178921)	2	440.35911	625.7054687499999	428_Fototroficos_analisis_3_muestrascompletas_estadi_1219	1219
64	1	1	1	1	0.4538535966647307	-92.72929681301932	0.9999999999999999	26.926133706864785	C19H34N2O6	[M + H]+	ACZPOQRAZJXHLE	InChI=1S/C19H34N2O6/c1-12(2)16(18(24)26-5)20-14(22)10-8-7-9-11-15(23)21-17(13(3)4)19(25)27-6/h12-13,16-17H,7-11H2,1-6H3,(H,20,22)(H,21,23)	L-Val-OMe Pen(CO)2 deriv.	CC(C)C(C(=O)OC)NC(=O)CCCCCC(=O)NC(C(C)C)C(=O)OC	2.5999999	456019	PubChem:(456019)	2	387.2493	241.95	245_Fototroficos_analisis_3_muestrascompletas_estadi_579	579
65	1	3	1	5	0.4499907544709654	-481.47424298081575	0.37788944723618095	5.3363917976178	C32H52FN3O5	[M + H]+	YBIVPNDVTREPMJ	InChI=1S/C32H52FN3O5/c1-20(2)24(15-22-7-10-26(33)29(16-22)41-14-6-13-40-5)17-27(34)28(37)18-25(21(3)4)31(39)35-19-32(11-12-32)36-30(38)23-8-9-23/h7,10,16,20-21,23-25,27-28,37H,6,8-9,11-15,17-19,34H2,1-5H3,(H,35,39)(H,36,38)	null	CC(C)C(CC1=CC(=C(C=C1)F)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC2(CC2)NC(=O)C3CC3)O)N	4.0	67089665	PubChem:(67089665)	2	578.39751	704.835	462_Fototroficos_analisis_3_muestrascompletas_estadi_1348	1348
