row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,203_1.mzML Peak area,206_1.mzML Peak area,205_1.mzML Peak area,203_2.mzML Peak area,205_2.mzML Peak area,206_2.mzML Peak area,202_3.mzML Peak area,203_3.mzML Peak area,208_2.mzML Peak area,207_2.mzML Peak area,209_2.mzML Peak area,211_1.mzML Peak area,210_1.mzML Peak area,209_1.mzML Peak area,202_1.mzML Peak area,207_1.mzML Peak area,212_1.mzML Peak area,212_2.mzML Peak area,211_2.mzML Peak area,208_1.mzML Peak area,213_1.mzML Peak area,213_3.mzML Peak area,210_2.mzML Peak area,204_1.mzML Peak area,202_2.mzML Peak area,213_2.mzML Peak area,204_2.mzML Peak area,
874,484.79519748607055,5.498299,,,,157,,,,,,,0,0,0,0,0,0,497848.5,0,0,0,0,0,0,0,469807.8,0,0,0,0,0,0,0,0,335896.28,0,0,0,
1391,485.3568627587951,11.888344,,,,54,61,[M+NH4]+,,2,1390;1391,467.32305,0,0,0,0,125925.61,0,200789.56,0,0,0,0,0,0,0,0,0,447260.1,0,0,0,401012.0,185519.2,0,1.7954646E7,3.0843096E7,0,3.0534992E7,
1549,485.6805671159666,13.140039,,,,58,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120663.67,0,140781.02,
1986,487.33459034052805,16.182081,,,,,,,,,,,51457.914,0,61713.082,55541.836,61572.92,52172.695,43083.18,55131.543,0,53128.758,43634.156,0,48418.664,0,49830.85,55000.22,58995.773,44238.89,0,45306.027,55291.56,0,57505.793,54886.42,57733.45,59171.918,55569.69,
1629,487.82405996799406,13.555131,,,,77,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410112.78,1372003.4,0,1783800.0,
1392,487.83544924821945,11.889289,,,,54,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3823838.8,6041528.0,0,6323721.5,
820,487.97575494123896,5.283371,,,,78,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567814.5,0,543007.8,
245,489.30580945144794,1.8708433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,248570.38,0,0,0,0,0,0,0,0,0,373864.0,0,0,0,0,
651,489.3151449486001,4.478411,,,,16,,,,,,,0,0,0,0,0,0,8436127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6376384.0,0,1714659.9,
1470,489.3198074938732,12.235263,,,,108,76,[M+K]+,,4,1468;1470;1467;1469,450.35658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877315.8,2118266.2,0,2389985.8,
1383,490.3439602997125,11.860681,,,,101,59,[M+H]+,,2,1382;1386,489.33615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004830.44,3392505.8,0,4511396.0,
1617,490.85914156333433,13.516107,,,,2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556050.0,3634391.0,0,4923924.5,
1313,491.01221986911304,11.60665,,,,37,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335594.16,872226.75,0,1235520.2,
228,491.1536911942686,1.689048,,,,,,,,,,,548036.25,454024.22,432397.47,837482.0,462048.72,373196.66,321478.62,418792.1,421261.75,0,509161.03,346251.06,459973.34,442347.44,393138.28,356218.53,444473.94,514631.22,363517.34,307585.94,454265.44,421041.8,478940.47,671368.56,621188.7,493422.8,706262.94,
2930,491.30011912481916,19.789165,,,,26,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.5351418E7,0,1.6166295E7,0,0,0,0,0,0,0,0,0,0,0,0,
1749,491.30016989737123,14.560706,,,,,,,,,,,0,0,3837766.8,0,0,0,0,0,0,0,0,0,0,0,3741629.8,0,0,0,0,0,0,0,0,3581987.2,0,0,0,
1913,491.3003546149213,15.813077,,,,,,,,,,,0,0,267584.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454448.2,
1314,491.34607227186706,11.60925,,,,37,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259126.4,615160.3,0,923607.4,
1802,491.3743960515866,15.141127,,,,103,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457264.72,0,624111.2,
1509,492.36452137609274,12.699276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140812.12,0,185222.36,
1316,492.66418270837596,11.609562,,,,37,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291599.97,0,380517.25,
1194,493.35413040461873,10.332545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96800.586,229407.48,0,454383.28,
827,493.6514062745338,5.2865224,,,,78,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567361.75,1792714.0,0,1643960.8,
1803,493.85279126715176,15.141127,,,,103,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000.47,0,222471.22,
671,494.30173770085605,4.577971,,,,87,37,[2M+2H]+2,,2,668;671,493.29445,0,0,0,0,0,0,981839.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688155.0,0,0,
1910,495.30090483332856,15.807976,,,,109,101,[M+Na]+,,2,1910;1909,472.31164,0,0,192008.23,0,131045.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357487.8,0,572171.9,
823,495.30333139773995,5.283371,,,,78,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468003.16,0,401660.7,
1460,495.38995075656584,12.2040415,,,,62,75,[M+H]+,,4,1462;1460;1465;1464,494.38281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834339.4,6870807.0,0,1.1078865E7,
1576,496.38528104239396,13.335208,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255349.11,499762.44,0,824446.5,
1713,496.42168935498256,13.976981,,,,68,97,[M+NH4]+,,4,1714;1712;1715;1713,478.38788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300478.0,1.3720667E7,0,2.2711092E7,
2085,497.3282876842121,16.48117,,,,,,,,,,,69358.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70016.02,0,0,0,0,0,
1266,498.40148538015234,11.31545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39832.773,155620.42,0,264176.94,
407,498.4022443542598,3.0403328,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379769.6,0,0,0,0,0,0,0,486424.38,0,
2,498.40225714000746,0.58530563,,,,,,,,,,,0,859430.4,854867.25,851639.9,892626.06,899694.6,830482.56,849604.3,851674.2,838898.56,851088.1,901516.0,874891.2,0,793457.8,0,908423.25,0,857321.6,848153.2,840975.94,0,890039.9,863976.0,798402.25,0,0,
1,498.40227509088214,0.4758791,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,889654.75,0,0,0,0,0,0,0,906136.56,0,0,0,0,817795.06,
1384,498.8565293978372,11.860681,,,,101,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058914.5,1.0568203E7,0,1.3461743E7,
250,499.264548999857,1.8947593,,,,129,,,,,,,0,0,0,1208710.1,0,0,6358943.0,0,0,0,0,0,0,0,6094933.0,0,0,0,0,0,0,0,0,2815428.0,0,0,0,
1500,499.35463393549963,12.650623,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125650.56,0,225416.55,
1618,499.3725995524794,13.516107,,,,2,82,[M+NH4]+,,2,1621;1618,481.33905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738745.5,1.67702E7,0,2.1656898E7,
1238,500.3438764279557,10.696259,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137754.55,0,332989.94,
1546,500.3561467033753,13.10837,,,,136,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220595.45,0,254532.05,
1025,500.3800744720826,6.7084694,,,,122,45,[M+NH4]+,,3,1025;1029;1023,482.34633,0,0,0,0,0,0,3.2407606E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7685254E7,0,0,
600,501.25865741917363,4.159936,,,,,,,,,,,0,0,0,0,0,0,835544.8,0,0,0,0,0,0,0,802197.44,0,0,0,0,0,0,0,0,0,0,0,0,
1714,501.3769965056799,13.976981,,,,68,97,[M+Na]+,,4,1712;1714;1715;1713,478.38788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110157.2,4056386.5,0,6812822.5,
1619,501.85044835485434,13.516107,,,,2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998846.94,5049040.5,0,5496010.0,
838,502.6511720866355,5.3391695,,,,34,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451857.84,0,467318.06,
665,502.8150110461024,4.5746226,,,,87,,,,,,,0,0,0,0,0,0,2457678.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055856.2,0,540867.6,
324,503.3070808782362,2.5087643,,,,97,17,[M+H]+,,2,326;327,502.29988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324126.06,0,380754.97,
284,503.7649421340294,2.1623073,,,,,,,,,,,0,0,174085.19,0,0,0,0,0,387696.56,0,0,0,0,0,0,229009.9,0,0,192902.83,300264.16,0,0,0,0,0,0,0,
192,504.3041071838819,1.4374199,,,,,,,,,,,0,0,0,0,0,0,552412.06,0,0,0,0,0,0,0,827599.8,0,0,0,0,0,0,0,0,0,0,0,0,
1606,504.3600659063137,13.469963,,,,64,80,[M+H]+,,1,1608,503.35198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739693.5,0,790175.44,
1029,505.3355710251884,6.7122927,,,,122,45,[M+Na]+,,3,1025;1029;1023,482.34633,0,0,0,0,0,0,6928589.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757168.8,0,0,
1309,506.0219894575225,11.582803,,,,49,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267693.6,770190.9,0,970001.7,
1304,506.35623171394013,11.581609,,,,49,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323212.94,0,439383.25,
1305,507.3392518232846,11.581609,,,,49,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282321.34,0,348430.75,
1382,507.36992520113694,11.85989,,,,101,59,[M+NH4]+,,2,1382;1383,489.33615,0,0,0,0,81764.73,0,135251.77,0,0,0,0,0,0,0,0,0,273239.06,0,0,0,242059.66,99244.055,0,1.6169178E7,2.8933044E7,0,3.0820788E7,
836,508.32669830840314,5.3390326,,,,34,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547724.06,1453658.8,0,1538163.4,
230,508.78571518159146,1.7187935,,,,,,,,,,,0,0,0,364390.9,0,0,585902.4,0,0,0,0,0,0,0,3752299.2,0,0,0,0,0,0,0,0,0,0,0,0,
1620,509.837032500642,13.516107,,,,2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355068.44,1743138.8,0,1834386.5,
1385,509.8484400702448,11.860681,,,,101,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437120.2,5616455.5,0,5586177.0,
1381,510.34973079949253,11.858578,,,,101,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412001.0,0,2862980.5,
1912,511.2749053314118,15.809946,,,,,,,,,,,0,0,40213.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95184.1,0,0,
668,511.32825978979696,4.5746226,,,,87,37,[M+NH4]+,,2,671;668,493.29445,0,0,0,0,0,0,7645607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6690224.0,0,2185691.8,
1371,512.3571457414391,11.830945,,,,72,58,[M+H]+,,2,1374;1375,511.34926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798322.9,2274744.0,0,3474057.8,
1462,512.4168389327659,12.2054405,,,,62,75,[M+NH4]+,,4,1462;1460;1465;1464,494.38281,0,0,164640.52,0,760005.1,0,269908.34,0,0,161745.97,0,0,0,0,0,176280.03,247271.28,0,0,0,217782.12,319243.28,0,2.206089E7,5.15578E7,0,6.789448E7,
1607,512.8721568140236,13.473762,,,,64,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324206.56,2766694.5,0,2746915.2,
634,513.2876140899995,4.383127,,,,,,,,,,,0,245996.92,0,0,0,256213.53,0,0,852495.56,0,0,701301.75,0,0,850205.25,518943.4,0,0,766329.4,737518.44,0,0,0,495148.12,0,0,0,
1797,513.3880122192375,15.104454,,,,130,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426724.16,0,553002.9,
55,513.7936305593602,0.71299285,,,,27,,,,,,,0,2294035.2,2278264.8,0,606685.0,2125247.5,350485.94,0,3870875.8,1572780.5,147777.27,2662018.8,0,136757.02,6096577.0,3331814.5,2169398.2,724155.25,2797154.5,4862711.0,1772487.2,1143487.1,0,3511715.8,0,754338.5,0,
54,514.2948962734471,0.7117371,,,,,,,,,,,0,0,0,0,0,1065171.6,0,0,0,0,0,1445584.0,0,0,0,0,0,0,0,2685022.8,0,0,0,1898850.9,0,0,0,
1539,515.0314073279388,13.077267,,,,11,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199881.62,0,268361.25,
1193,515.3673029346974,10.315746,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180667.61,0,325467.56,
223,515.7754021323625,1.6652964,,,,,,,,,,,0,0,0,0,0,0,794334.0,0,0,0,0,0,0,0,2407548.0,0,0,0,0,0,0,0,0,980312.3,0,0,0,
1798,515.8659414044016,15.108503,,,,130,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126044.484,0,181814.53,
687,516.3148016473527,4.662753,,,,65,38,[M+H]+,,1,686,515.30755,0,0,0,0,0,0,908969.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633703.5,0,0,
1715,517.3511934548802,13.976981,,,,68,97,[M+K]+,,4,1714;1712;1713;1715,478.38788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279027.62,1217219.6,0,2031184.8,
1464,517.3718612800293,12.206642,,,,62,75,[M+Na]+,,4,1462;1460;1465;1464,494.38281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422890.8,6498389.5,0,8341278.5,
244,518.2379763084555,1.8696195,,,,129,,,,,,,0,0,0,0,0,0,586576.75,0,0,0,0,0,0,0,637786.94,0,0,0,0,0,0,0,0,0,0,0,0,
1907,518.3768852935739,15.803929,,,,109,,,,,,,0,81714.87,76759.35,0,85088.68,0,0,0,0,0,0,81462.43,92870.18,0,0,0,0,90275.625,68537.266,69368.695,93336.734,96510.664,96746.32,0,128358.12,104480.68,294831.72,
326,520.3337486756552,2.5237625,,,,97,17,[M+NH4]+,,3,324;326;327,502.29988,777559.6,545125.6,742588.25,945861.25,636937.9,567391.0,1332907.9,416685.34,590175.7,710041.94,462211.75,585217.25,915073.06,433489.94,634911.6,607403.7,844189.2,588869.0,591879.3,572096.1,858982.6,570914.4,966598.25,2081445.2,3437218.8,590099.94,4038029.0,
1299,520.3631127471697,11.564159,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323213.97,936119.94,0,1231399.6,
1372,520.869507499543,11.830945,,,,72,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808760.5,7327266.5,0,9625353.0,
435,521.2619367088508,3.2414722,,,,,,,,,,,0,0,0,0,0,0,517157.9,0,0,0,0,0,0,0,549991.7,0,0,0,0,0,0,0,0,544679.4,0,0,0,
1498,521.3675866698136,12.601639,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92816.984,0,191381.89,
1608,521.3856290439197,13.473762,,,,64,80,[M+NH4]+,,3,1612;1606;1608,503.35198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163363.2,1.6697667E7,0,1.681304E7,
1302,522.014731239002,11.5653515,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206190.34,0,299288.1,
1239,522.3570269527943,10.712614,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152490.69,0,347289.84,
846,523.0020873884442,5.3895874,,,,63,,,,,,,0,0,0,0,0,0,317780.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483483.94,1565234.9,0,1487832.9,
490,523.2560880244312,3.5102963,,,,,,,,,,,0,0,0,0,0,0,643976.25,0,0,0,0,0,0,0,507647.66,0,0,0,0,0,0,0,0,0,0,0,0,
1708,523.4214604861924,13.942696,,,,47,96,[M+H]+,,4,1708;1711;1710;1709,522.41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274597.25,1396569.6,0,1988292.2,
1609,523.8633798581036,13.473762,,,,64,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774715.56,4660108.0,0,4524408.0,
1864,524.4531501301323,15.493908,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136295.31,0,220992.06,
688,524.8281497648555,4.6609063,,,,65,,,,,,,0,0,0,0,0,0,2186790.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788194.6,0,597984.9,
327,525.2891351952408,2.524066,,,,97,17,[M+Na]+,,3,324;326;327,502.29988,0,0,43748.516,0,80576.6,0,252068.77,0,0,46398.633,0,0,0,0,0,0,0,0,0,0,0,0,210476.36,446277.78,723738.0,0,923979.06,
1595,526.374115668362,13.421101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379336.2,0,530455.3,
198,528.28637942218,1.4795246,,,,,,,,,,,0,0,0,0,0,0,0,0,811534.8,0,0,0,0,0,730437.25,0,0,0,0,518686.12,0,0,0,0,0,0,0,
1217,528.4117719236569,10.427318,,,,125,,,,,,,82163.42,0,0,93140.24,0,0,0,72931.83,0,0,0,0,0,0,0,0,0,0,0,0,104392.734,143016.67,0,372728.0,646977.56,84263.73,1239869.9,
1375,529.3830829273363,11.831637,,,,72,58,[M+NH4]+,,2,1371;1375,511.34926,0,0,0,0,0,0,73684.34,0,0,0,0,0,0,0,0,0,125452.39,0,0,0,0,0,0,1.445995E7,2.3582222E7,0,2.854641E7,
1536,529.7068894367485,13.040623,,,,131,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179599.33,0,280216.8,
1537,530.0414482610574,13.040623,,,,131,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148133.81,0,182373.17,
1610,531.8501790804868,13.473762,,,,64,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265446.22,1642222.8,0,1578018.1,
1373,531.8612661062933,11.830945,,,,72,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924655.2,4226982.5,0,4998408.0,
686,533.3413989406789,4.6609063,,,,65,38,[M+NH4]+,,2,687;686,515.30755,0,0,0,0,0,0,7694498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708387.0,0,2482296.5,
1465,533.3460480675974,12.206642,,,,62,75,[M+K]+,,4,1462;1460;1465;1464,494.38281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160132.8,2691883.5,0,3762158.5,
1369,534.3706439748323,11.802964,,,,61,55,[M+H]+,,3,1363;1369;1367,533.36259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802230.2,0,2536891.0,
1599,534.8854099940961,13.426032,,,,142,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659136.0,0,2102252.5,
1297,535.0386334808919,11.542862,,,,59,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273083.5,775820.94,0,1050725.9,
1795,535.401384481883,15.063599,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310670.97,0,472471.25,
1293,535.7071895918298,11.541764,,,,59,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279690.75,0,416228.78,
689,535.8193174907135,4.6609063,,,,65,,,,,,,0,0,0,0,0,0,1486358.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291938.5,0,456104.6,
1294,536.6903464969303,11.541764,,,,59,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194179.8,0,300868.38,
1192,537.380522782553,10.310097,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38402.797,104116.484,0,0,
862,537.6776144417504,5.4388733,,,,147,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152324.4,0,1248580.0,
706,538.3282301448846,4.746205,,,,31,40,[M+H]+,,1,705,537.32088,0,0,0,0,0,0,638430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580484.6,0,186600.67,
1456,539.4162603417393,12.168713,,,,111,74,[M+H]+,,4,1458;1459;1457;1456,538.40913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053686.4,7802019.5,0,1.3128539E7,
384,540.2451097233325,2.9346485,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426121.25,0,0,0,0,0,0,0,0,459211.28,0,0,0,
513,540.3091024634442,3.685496,,,,124,,,,,,,0,0,0,0,0,0,1101847.5,0,0,0,0,0,0,0,2146898.5,0,0,0,0,0,0,0,0,1480578.5,0,0,0,
1565,540.4116185358821,13.253928,,,,159,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276503.6,609038.25,0,942591.25,
1711,540.4479037148003,13.945294,,,,47,96,[M+NH4]+,,4,1708;1711;1710;1709,522.41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6291221.5,2.2283694E7,0,3.0792586E7,
1089,541.3954571874793,7.433097,,,,35,47,[M+H]+,,3,1089;1090;1088,540.38815,0,0,0,0,0,0,3361377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3122086.0,0,0,
1265,542.4275617871035,11.291231,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176172.58,0,306253.66,
1370,542.8827891119212,11.8049345,,,,61,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810570.4,5074859.5,0,7257082.0,
1600,543.3988793774064,13.428473,,,,142,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234641.0,1.2911856E7,0,1.5043684E7,
1240,544.3703651871581,10.720425,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142556.8,0,329647.8,
1531,544.7168551131708,13.012249,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111585.66,0,215662.06,
1709,545.4032931904832,13.942696,,,,47,96,[M+Na]+,,4,1708;1711;1710;1709,522.41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734603.06,3322593.5,0,4489624.5,
1601,545.8765067043687,13.428473,,,,142,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523930.3,3327247.0,0,4122710.8,
702,546.8415863894656,4.744369,,,,31,,,,,,,0,0,0,0,0,0,1715039.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169723.77,1415127.6,0,505171.44,
1290,549.7142508775111,11.521599,,,,83,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222914.67,640419.0,0,951096.94,
300,549.7886166131887,2.2887917,,,,126,,,,,,,0,0,0,666715.56,0,0,5549071.0,0,0,0,0,0,358991.2,0,3293780.0,0,0,0,0,0,0,0,344161.9,1721887.9,0,0,0,
645,550.7934512305128,4.442675,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547481.75,0,0,0,0,0,0,0,0,347056.56,0,0,0,
1367,551.3963257582376,11.802335,,,,61,55,[M+NH4]+,,2,1369;1367,533.36259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1846338E7,2.036325E7,0,2.5804626E7,
1365,551.8975606488218,11.802196,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6834897.0,1.1556517E7,0,0,
497,552.329320201557,3.6029434,,,,,,,,,,,0,0,374220.25,0,0,0,0,0,0,0,0,267483.28,0,0,0,604920.2,0,0,204289.36,208683.81,0,152473.88,0,0,0,0,0,
872,552.3531206487229,5.4885497,,,,,,,,,,,0,0,0,0,0,0,245123.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942492.3,0,1089064.2,
432,553.3354800874198,3.2052486,,,,,,,,,,,0,0,0,0,0,0,302406.7,0,1053340.4,0,0,0,0,0,0,0,0,0,0,969858.06,0,0,0,0,0,0,0,
